frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, FE1, FE2, FE3, FE4, FE5, FE6, FE7, FE8, FE9, FE10, FE11, FE12, FE13, FE14, FE15, FE16, FE17, FE18, FE19, FE20, FE21
53, 0, 2.169, 0.88, 1, 1.56, 0.88, 0.00, 1.91, 1.81, 2.90, 0.13, 2.78, 1.39, 0.00, 1.00, 0.00, 1.31, 0.00, 0.57, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
54, 0, 2.211, 0.88, 1, 1.60, 0.11, 0.00, 2.37, 1.86, 2.70, 0.00, 2.53, 2.14, 0.00, 2.23, 1.31, 2.12, 0.00, 0.00, 0.00, 0.19, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
55, 0, 2.252, 0.88, 1, 1.28, 0.00, 0.00, 1.42, 1.92, 3.03, 0.00, 1.83, 2.35, 0.00, 3.71, 1.83, 3.17, 0.00, 0.15, 0.00, 0.51, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
56, 0, 2.294, 0.98, 1, 1.42, 0.00, 0.00, 0.80, 2.03, 3.90, 0.00, 1.82, 2.55, 0.00, 4.45, 1.83, 4.88, 0.00, 0.54, 0.00, 0.22, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
57, 0, 2.336, 0.03, 0, 0.00, 0.00, 0.00, 0.54, 1.15, 2.07, 0.00, 0.83, 0.52, 0.00, 1.17, 0.00, 2.15, 0.00, 0.66, 0.00, 0.44, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
57, 1, 2.336, 0.98, 1, 1.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.50, 0.00, 1.71, 0.02, 0.00, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
58, 0, 2.377, 0.03, 0, 0.06, 0.00, 0.00, 0.00, 1.14, 0.75, 0.00, 1.27, 0.43, 0.00, 1.36, 0.00, 2.18, 0.00, 0.90, 0.00, 0.46, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
58, 1, 2.377, 0.98, 1, 1.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.56, 0.00, 1.48, 0.02, 0.04, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59, 0, 2.419, 0.03, 0, 0.16, 0.00, 0.00, 0.26, 0.83, 0.00, 0.15, 0.62, 0.25, 0.35, 0.88, 0.00, 1.23, 0.00, 0.68, 0.00, 0.32, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
59, 1, 2.419, 0.98, 1, 1.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.52, 0.00, 1.69, 0.01, 0.00, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60, 0, 2.461, 0.03, 0, 0.37, 0.00, 0.00, 0.02, 0.78, 0.00, 0.35, 0.92, 0.41, 0.92, 1.21, 0.00, 1.47, 0.00, 0.86, 0.00, 0.34, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
60, 1, 2.461, 0.98, 1, 1.21, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 0.57, 0.00, 1.62, 0.00, 0.02, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, 0, 2.503, 0.03, 0, 0.75, 0.00, 0.00, 0.00, 0.72, 0.00, 0.32, 0.62, 0.35, 0.92, 1.39, 0.00, 1.90, 0.00, 1.04, 0.00, 0.43, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
61, 1, 2.503, 0.98, 1, 1.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 0.63, 0.00, 1.68, 0.00, 0.02, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
62, 0, 2.544, 0.03, 0, 1.06, 0.00, 0.00, 0.00, 0.64, 0.28, 0.33, 0.54, 0.48, 0.95, 1.43, 0.00, 2.06, 0.00, 1.14, 0.00, 0.54, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
62, 1, 2.544, 0.98, 1, 1.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.64, 0.00, 1.69, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
63, 1, 2.586, 0.98, 1, 1.29, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.67, 0.00, 1.65, 0.00, 0.05, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
64, 1, 2.628, 0.98, 1, 1.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.66, 0.00, 1.69, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
65, 1, 2.669, 0.98, 1, 1.32, 0.00, 0.03, 0.07, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.59, 0.00, 1.68, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
66, 1, 2.711, 0.98, 1, 1.18, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.67, 0.00, 1.67, 0.00, 0.06, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
67, 1, 2.753, 0.98, 1, 1.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.65, 0.00, 1.58, 0.00, 0.03, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
68, 1, 2.794, 0.98, 1, 1.38, 0.00, 0.02, 0.20, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.67, 0.00, 1.68, 0.00, 0.02, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69, 1, 2.836, 0.98, 1, 1.34, 0.00, 0.05, 0.04, 0.00, 0.00, 0.00, 0.28, 0.00, 0.00, 0.64, 0.00, 1.74, 0.01, 0.03, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70, 1, 2.878, 0.98, 1, 1.49, 0.00, 0.00, 0.32, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.60, 0.00, 1.70, 0.02, 0.05, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71, 1, 2.920, 0.98, 1, 1.39, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.19, 0.00, 0.00, 0.66, 0.00, 1.66, 0.11, 0.07, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72, 1, 2.961, 0.98, 1, 1.32, 0.00, 0.03, 0.12, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.65, 0.00, 1.63, 0.09, 0.07, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73, 1, 3.003, 0.98, 1, 1.18, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.55, 0.00, 1.74, 0.20, 0.05, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74, 1, 3.045, 0.98, 1, 1.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.39, 0.00, 0.00, 0.54, 0.00, 1.75, 0.17, 0.07, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75, 1, 3.086, 0.98, 1, 1.33, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 0.37, 0.00, 0.00, 0.45, 0.00, 1.68, 0.11, 0.14, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
76, 1, 3.128, 0.98, 1, 1.30, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.29, 0.00, 0.00, 0.42, 0.00, 1.57, 0.11, 0.14, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
77, 1, 3.170, 0.98, 1, 1.15, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 0.35, 0.00, 1.58, 0.09, 0.14, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
78, 1, 3.212, 0.98, 1, 1.54, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 0.40, 0.03, 1.50, 0.16, 0.19, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
79, 1, 3.253, 0.98, 1, 1.58, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.30, 0.00, 0.00, 0.37, 0.00, 1.64, 0.18, 0.23, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80, 1, 3.295, 0.98, 1, 1.51, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.29, 0.03, 0.00, 0.36, 0.00, 1.42, 0.21, 0.19, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81, 1, 3.337, 0.98, 1, 1.35, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.26, 0.03, 0.00, 0.49, 0.00, 1.45, 0.21, 0.21, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82, 1, 3.378, 0.98, 1, 1.35, 0.00, 0.02, 0.09, 0.00, 0.00, 0.00, 0.36, 0.07, 0.00, 0.35, 0.00, 1.41, 0.27, 0.21, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83, 1, 3.420, 0.98, 1, 1.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.34, 0.02, 0.00, 0.43, 0.00, 1.53, 0.22, 0.22, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84, 1, 3.462, 0.98, 1, 1.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.35, 0.06, 0.00, 0.45, 0.00, 1.60, 0.16, 0.22, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
85, 1, 3.504, 0.98, 1, 1.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.19, 0.00, 0.40, 0.00, 1.61, 0.13, 0.20, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
86, 1, 3.545, 0.98, 1, 1.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.32, 0.14, 0.00, 0.38, 0.00, 1.58, 0.11, 0.18, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
87, 1, 3.587, 0.98, 1, 1.34, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.27, 0.15, 0.00, 0.47, 0.02, 1.45, 0.17, 0.18, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88, 1, 3.629, 0.98, 1, 1.50, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.32, 0.09, 0.00, 0.47, 0.02, 1.56, 0.08, 0.24, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89, 1, 3.670, 0.98, 1, 1.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.28, 0.15, 0.00, 0.41, 0.00, 1.57, 0.16, 0.23, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
90, 1, 3.712, 0.98, 1, 1.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.55, 0.15, 0.00, 0.52, 0.06, 1.38, 0.21, 0.20, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
91, 1, 3.754, 0.98, 1, 1.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.42, 0.09, 0.00, 0.38, 0.08, 1.43, 0.10, 0.20, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
92, 1, 3.795, 0.98, 1, 1.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.44, 0.00, 0.00, 0.38, 0.01, 1.59, 0.18, 0.22, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
93, 1, 3.837, 0.98, 1, 1.28, 0.00, 0.04, 0.07, 0.00, 0.00, 0.00, 0.43, 0.03, 0.00, 0.46, 0.00, 1.58, 0.13, 0.19, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
94, 1, 3.879, 0.98, 1, 1.41, 0.00, 0.02, 0.13, 0.00, 0.00, 0.00, 0.44, 0.08, 0.00, 0.50, 0.02, 1.66, 0.23, 0.25, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
95, 1, 3.921, 0.98, 1, 1.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.45, 0.06, 0.00, 0.45, 0.02, 1.52, 0.21, 0.04, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
96, 1, 3.962, 0.98, 1, 1.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.37, 0.07, 0.00, 0.43, 0.00, 1.65, 0.20, 0.12, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97, 1, 4.004, 0.98, 1, 1.46, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.48, 0.06, 0.00, 0.49, 0.10, 1.45, 0.22, 0.13, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 1, 4.046, 0.98, 1, 1.50, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 0.50, 0.00, 0.00, 0.49, 0.08, 1.38, 0.20, 0.13, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 1, 4.087, 0.98, 1, 1.49, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.63, 0.08, 0.00, 0.32, 0.14, 1.63, 0.22, 0.12, 0.00, 0.00, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
