frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, FE1, FE2, FE3, FE4, FE5, FE6, FE7, FE8, FE9, FE10, FE11, FE12, FE13, FE14, FE15, FE16, FE17, FE18, FE19, FE20, FE21
53, 0, 1.735, 0.98, 1, 0.85, 0.44, 0.00, 1.35, 0.00, 0.73, 0.00, 0.44, 1.56, 0.00, 0.17, 0.00, 1.13, 0.00, 2.23, 0.15, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
54, 0, 1.768, 0.98, 1, 1.03, 0.67, 0.00, 1.58, 0.00, 0.81, 0.00, 0.54, 1.40, 0.00, 0.15, 0.00, 0.93, 0.00, 2.11, 0.17, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
55, 0, 1.802, 0.98, 1, 0.92, 0.59, 0.00, 1.52, 0.00, 0.70, 0.00, 0.64, 1.47, 0.00, 0.38, 0.00, 1.13, 0.00, 2.15, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
56, 0, 1.835, 0.98, 1, 0.78, 0.54, 0.00, 1.62, 0.01, 0.52, 0.00, 0.45, 1.56, 0.00, 0.38, 0.00, 1.38, 0.00, 2.26, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
57, 0, 1.869, 0.98, 1, 0.61, 0.40, 0.00, 1.73, 0.01, 1.21, 0.00, 0.55, 1.43, 0.08, 0.40, 0.00, 1.34, 0.00, 2.15, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
58, 0, 1.902, 0.98, 1, 0.81, 0.29, 0.00, 1.52, 0.00, 0.72, 0.00, 0.52, 1.52, 0.00, 0.32, 0.00, 1.19, 0.00, 2.19, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
59, 0, 1.935, 0.98, 1, 1.02, 0.51, 0.00, 1.77, 0.00, 1.19, 0.00, 0.35, 1.51, 0.00, 0.29, 0.00, 0.94, 0.00, 2.11, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
60, 0, 1.969, 0.98, 1, 1.00, 0.31, 0.00, 1.87, 0.00, 1.13, 0.00, 0.48, 1.58, 0.00, 0.23, 0.00, 1.18, 0.00, 2.18, 0.26, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
61, 0, 2.002, 0.98, 1, 0.87, 0.43, 0.00, 2.18, 0.00, 0.94, 0.00, 0.54, 1.55, 0.00, 0.19, 0.00, 1.08, 0.00, 2.14, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
62, 0, 2.035, 0.98, 1, 0.79, 0.49, 0.00, 2.54, 0.03, 1.27, 0.00, 0.42, 1.57, 0.00, 0.12, 0.00, 1.03, 0.00, 2.15, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
63, 0, 2.069, 0.98, 1, 0.77, 0.64, 0.00, 1.97, 0.04, 0.94, 0.00, 0.44, 1.62, 0.00, 0.26, 0.00, 1.19, 0.00, 2.26, 0.25, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
64, 0, 2.102, 0.98, 1, 1.25, 1.09, 0.00, 2.26, 0.15, 1.14, 0.00, 0.48, 1.63, 0.00, 0.30, 0.00, 1.31, 0.00, 2.28, 0.23, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
65, 0, 2.135, 0.98, 1, 1.43, 1.64, 0.00, 2.47, 0.18, 1.07, 0.00, 0.71, 1.46, 0.00, 0.42, 0.00, 1.10, 0.00, 2.36, 0.65, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
66, 0, 2.169, 0.93, 1, 1.59, 1.71, 0.00, 3.14, 0.01, 0.66, 0.00, 0.94, 1.29, 0.00, 0.49, 0.00, 0.95, 0.00, 2.46, 0.88, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
67, 0, 2.202, 0.93, 1, 1.65, 1.69, 0.00, 3.14, 0.31, 0.87, 0.00, 1.47, 1.30, 0.00, 0.66, 0.00, 1.23, 0.00, 2.65, 0.84, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
68, 0, 2.236, 0.93, 1, 2.04, 1.61, 0.00, 2.51, 0.02, 0.70, 0.00, 1.59, 0.95, 0.00, 0.40, 0.00, 0.65, 0.00, 2.54, 1.02, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
69, 0, 2.269, 0.88, 1, 0.90, 0.00, 0.00, 2.63, 0.09, 1.33, 0.00, 2.02, 1.03, 0.00, 0.27, 0.00, 0.17, 0.00, 2.37, 1.10, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
70, 0, 2.302, 0.88, 1, 0.99, 0.00, 0.45, 1.48, 0.08, 2.07, 0.00, 0.86, 0.47, 0.11, 0.00, 0.00, 0.00, 0.00, 1.57, 0.62, 0.23, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
71, 0, 2.336, 0.73, 0, 1.34, 0.05, 1.45, 0.41, 0.39, 1.08, 0.00, 0.25, 0.71, 0.00, 0.00, 0.00, 0.00, 0.17, 1.50, 0.00, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
72, 0, 2.369, 0.82, 1, 2.40, 1.60, 1.68, 0.81, 0.08, 0.00, 0.00, 0.00, 0.59, 0.28, 0.00, 0.35, 0.00, 0.00, 1.82, 0.11, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1
73, 0, 2.402, 0.82, 1, 2.29, 1.45, 0.72, 1.41, 0.00, 0.00, 0.00, 0.00, 0.03, 1.22, 0.00, 0.00, 0.18, 0.00, 1.30, 0.00, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
74, 0, 2.436, 0.68, 0, 2.80, 2.16, 0.29, 2.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.75, 0.00, 0.00, 1.23, 0.00, 0.79, 0.00, 0.14, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
75, 0, 2.469, 0.73, 0, 2.67, 1.89, 0.40, 3.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.00, 0.20, 0.00, 0.80, 0.00, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
76, 0, 2.503, 0.68, 0, 2.82, 2.11, 0.82, 2.75, 0.00, 0.00, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.97, 0.00, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
77, 0, 2.536, 0.68, 0, 2.73, 2.26, 0.80, 2.79, 0.00, 0.00, 1.86, 0.00, 0.00, 0.00, 0.00, 1.38, 0.61, 0.00, 0.53, 0.14, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
78, 0, 2.569, 0.68, 0, 2.72, 2.17, 0.45, 2.93, 0.00, 0.00, 0.28, 0.00, 0.19, 1.27, 0.00, 0.00, 0.64, 0.00, 1.54, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
79, 0, 2.603, 0.68, 0, 2.84, 2.38, 0.40, 2.89, 0.00, 0.00, 0.13, 0.00, 0.18, 1.11, 0.00, 0.00, 0.53, 0.00, 1.63, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
81, 0, 2.669, 0.03, 0, 3.25, 2.00, 0.00, 1.32, 1.11, 0.88, 0.00, 0.57, 1.33, 0.22, 0.30, 1.09, 1.91, 0.00, 1.02, 0.00, 0.03, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
82, 0, 2.703, 0.52, 0, 1.66, 0.61, 0.00, 0.94, 1.19, 0.56, 0.00, 0.00, 0.73, 0.00, 0.00, 0.28, 1.85, 0.00, 0.95, 0.00, 0.00, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
83, 0, 2.736, 0.03, 0, 0.64, 0.14, 0.00, 0.84, 1.67, 0.00, 0.00, 0.00, 0.87, 1.44, 0.00, 0.65, 1.11, 0.27, 0.92, 1.02, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
84, 0, 2.769, 0.68, 0, 0.90, 0.56, 0.00, 1.27, 1.18, 0.00, 0.00, 0.00, 1.28, 1.34, 0.00, 0.30, 0.22, 0.28, 1.26, 2.42, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
85, 0, 2.803, 0.77, 1, 1.41, 0.60, 0.00, 2.19, 0.00, 0.03, 0.00, 0.70, 0.38, 0.00, 0.00, 0.00, 0.00, 0.41, 0.67, 0.89, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
86, 0, 2.836, 0.88, 1, 1.15, 0.49, 0.00, 2.03, 0.00, 0.00, 0.00, 1.02, 0.26, 0.00, 0.58, 0.30, 0.00, 0.00, 0.66, 1.41, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
87, 0, 2.870, 0.88, 1, 1.44, 1.16, 0.00, 1.92, 0.00, 0.00, 0.00, 0.83, 0.10, 0.00, 0.44, 0.00, 0.00, 0.00, 0.64, 1.07, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
88, 0, 2.903, 0.88, 1, 1.30, 1.14, 0.00, 1.27, 0.00, 0.00, 0.00, 1.04, 0.05, 0.00, 0.33, 0.00, 0.00, 0.00, 0.71, 0.96, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
89, 0, 2.936, 0.88, 1, 1.50, 1.19, 0.00, 1.24, 0.00, 0.00, 0.00, 1.28, 0.29, 0.00, 0.33, 0.00, 0.00, 0.00, 0.91, 0.76, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
90, 0, 2.970, 0.88, 1, 1.44, 1.37, 0.00, 1.40, 0.00, 0.00, 0.00, 1.42, 0.32, 0.00, 0.13, 0.00, 0.00, 0.00, 0.95, 0.87, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
91, 0, 3.003, 0.88, 1, 1.27, 1.23, 0.00, 1.06, 0.00, 0.00, 0.00, 1.22, 0.24, 0.00, 0.17, 0.00, 0.00, 0.00, 0.93, 0.88, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
92, 0, 3.036, 0.88, 1, 1.44, 1.39, 0.00, 1.03, 0.00, 0.00, 0.00, 1.35, 0.14, 0.00, 0.08, 0.00, 0.00, 0.00, 0.96, 0.93, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
93, 0, 3.070, 0.88, 1, 1.24, 1.24, 0.00, 1.36, 0.00, 0.00, 0.00, 1.25, 0.26, 0.00, 0.06, 0.00, 0.00, 0.00, 0.88, 0.71, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
94, 0, 3.103, 0.88, 1, 1.32, 1.36, 0.00, 1.26, 0.00, 0.00, 0.00, 1.26, 0.24, 0.00, 0.18, 0.00, 0.00, 0.00, 0.91, 0.90, 0.01, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
95, 0, 3.136, 0.88, 1, 1.41, 1.28, 0.00, 1.44, 0.00, 0.00, 0.00, 1.16, 0.29, 0.00, 0.27, 0.00, 0.00, 0.00, 0.87, 0.82, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
96, 0, 3.170, 0.88, 1, 1.39, 1.38, 0.00, 1.01, 0.00, 0.00, 0.00, 1.32, 0.23, 0.00, 0.11, 0.00, 0.00, 0.00, 0.85, 1.02, 0.01, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
97, 0, 3.203, 0.88, 1, 0.95, 1.18, 0.00, 1.29, 0.00, 0.00, 0.00, 1.06, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.84, 1.20, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
98, 0, 3.237, 0.03, 0, 0.80, 0.06, 0.00, 1.02, 1.12, 0.44, 0.61, 0.00, 0.41, 1.83, 0.00, 0.15, 0.00, 0.85, 1.39, 4.31, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
99, 0, 3.270, 0.03, 0, 0.45, 0.00, 0.00, 1.23, 0.44, 0.00, 0.98, 0.04, 0.00, 3.57, 2.26, 0.00, 0.00, 0.51, 1.79, 1.87, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
100, 0, 3.303, 0.03, 0, 1.33, 0.02, 0.64, 3.09, 0.44, 0.00, 0.00, 0.00, 1.51, 1.39, 0.94, 0.00, 0.00, 0.57, 2.09, 0.00, 0.12, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
101, 0, 3.337, 0.22, 0, 1.79, 0.00, 1.68, 1.63, 0.46, 0.00, 0.05, 0.74, 0.93, 0.00, 0.62, 0.00, 0.00, 0.00, 1.01, 0.00, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1
102, 0, 3.370, 0.03, 0, 1.34, 0.00, 0.00, 2.02, 0.81, 0.00, 0.61, 1.59, 1.17, 1.40, 0.27, 0.00, 0.00, 0.00, 0.71, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
103, 0, 3.403, 0.03, 0, 0.59, 0.00, 0.00, 1.80, 0.20, 0.00, 0.44, 0.94, 1.08, 1.09, 0.62, 0.00, 0.00, 0.77, 0.07, 0.00, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
105, 0, 3.470, 0.98, 1, 1.23, 0.33, 0.00, 0.77, 0.47, 1.78, 0.00, 0.64, 1.88, 0.49, 0.00, 0.00, 1.43, 0.00, 2.74, 0.23, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
106, 0, 3.504, 0.98, 1, 1.28, 0.36, 0.00, 0.82, 0.59, 1.91, 0.00, 0.63, 1.89, 0.70, 0.00, 0.00, 1.70, 0.00, 2.78, 0.32, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
107, 0, 3.537, 0.98, 1, 1.13, 0.36, 0.00, 1.10, 0.45, 1.88, 0.00, 0.69, 1.90, 0.56, 0.00, 0.00, 1.59, 0.00, 2.79, 0.20, 0.00, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
