frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, FE1, FE2, FE3, FE4, FE5, FE6, FE7, FE8, FE9, FE10, FE11, FE12, FE13, FE14, FE15, FE16, FE17, FE18, FE19, FE20, FE21
211, 0, 7.007, 0.98, 1, 1.15, 0.00, 2.79, 0.00, 0.14, 2.14, 0.18, 0.84, 0.00, 0.47, 0.44, 0.76, 0.97, 0.00, 0.37, 0.00, 2.20, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
212, 0, 7.040, 0.98, 1, 1.12, 0.00, 2.80, 0.00, 0.19, 1.86, 0.14, 0.71, 0.00, 0.01, 0.56, 0.91, 1.15, 0.00, 0.13, 0.00, 2.26, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0
213, 0, 7.074, 0.98, 1, 0.96, 0.00, 2.91, 0.00, 0.40, 1.90, 0.19, 0.65, 0.00, 0.04, 0.69, 1.10, 1.25, 0.00, 0.00, 0.00, 2.33, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0
214, 0, 7.107, 0.98, 1, 1.12, 0.00, 2.79, 0.00, 0.50, 2.09, 0.27, 0.59, 0.00, 0.00, 0.79, 1.17, 1.09, 0.00, 0.00, 0.00, 2.32, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0
215, 0, 7.140, 0.98, 1, 1.10, 0.00, 2.48, 0.00, 0.48, 1.83, 0.12, 0.69, 0.00, 0.00, 1.07, 1.26, 0.93, 0.00, 0.00, 0.00, 2.42, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
216, 0, 7.174, 0.98, 1, 1.21, 0.00, 2.52, 0.00, 0.39, 1.99, 0.23, 0.63, 0.00, 0.00, 1.34, 1.32, 1.09, 0.00, 0.00, 0.00, 2.43, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
217, 0, 7.207, 0.98, 1, 1.23, 0.00, 2.44, 0.00, 0.36, 1.99, 0.20, 0.68, 0.00, 0.00, 1.27, 0.97, 0.88, 0.00, 0.00, 0.00, 2.36, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
218, 0, 7.241, 0.98, 1, 1.06, 0.00, 2.37, 0.00, 0.32, 2.06, 0.08, 1.00, 0.00, 0.00, 1.31, 0.83, 1.27, 0.00, 0.00, 0.00, 2.37, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
219, 0, 7.274, 0.98, 1, 1.04, 0.00, 2.49, 0.00, 0.36, 1.79, 0.08, 1.43, 0.00, 0.00, 1.22, 1.01, 1.32, 0.00, 0.00, 0.00, 2.33, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
220, 0, 7.307, 0.98, 1, 0.98, 0.00, 2.57, 0.00, 0.43, 1.72, 0.00, 1.20, 0.00, 0.05, 1.11, 0.99, 2.01, 0.00, 0.00, 0.00, 2.31, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
221, 0, 7.341, 0.93, 1, 1.00, 0.00, 2.59, 0.00, 0.39, 1.84, 0.00, 1.08, 0.00, 0.00, 1.06, 0.58, 2.18, 0.00, 0.00, 0.00, 2.29, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
222, 0, 7.374, 0.93, 1, 0.67, 0.00, 2.51, 0.00, 0.36, 1.79, 0.00, 0.96, 0.00, 0.00, 0.71, 0.12, 1.95, 0.00, 0.00, 0.00, 2.21, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
223, 0, 7.407, 0.93, 1, 0.58, 0.00, 2.65, 0.00, 0.34, 1.49, 0.00, 0.92, 0.00, 0.00, 0.88, 0.77, 1.61, 0.00, 0.00, 0.00, 2.17, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
224, 0, 7.441, 0.93, 1, 0.27, 0.00, 2.60, 0.00, 0.40, 1.10, 0.00, 1.15, 0.00, 0.00, 0.77, 0.76, 1.24, 0.00, 0.00, 0.00, 2.08, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
225, 0, 7.474, 0.93, 1, 0.29, 0.00, 2.46, 0.00, 0.42, 1.13, 0.39, 0.89, 0.00, 0.26, 1.03, 0.93, 0.79, 0.00, 0.00, 0.00, 2.12, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
226, 0, 7.508, 0.98, 1, 0.30, 0.00, 2.71, 0.00, 0.38, 0.88, 0.82, 0.89, 0.00, 0.93, 1.53, 0.88, 0.75, 0.00, 0.00, 0.00, 2.15, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
227, 0, 7.541, 0.98, 1, 0.17, 0.00, 2.59, 0.00, 0.18, 1.42, 1.20, 1.75, 0.00, 1.27, 2.15, 1.63, 0.44, 0.00, 0.00, 0.00, 2.16, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
228, 0, 7.574, 0.98, 1, 0.50, 0.00, 2.74, 0.00, 0.23, 0.99, 1.23, 1.58, 0.00, 2.26, 2.21, 2.19, 0.27, 0.00, 0.00, 0.00, 2.09, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
229, 0, 7.608, 0.98, 1, 0.40, 0.00, 2.55, 0.00, 0.35, 0.57, 1.02, 1.42, 0.00, 2.83, 1.56, 2.00, 0.00, 0.00, 0.00, 0.00, 2.08, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
230, 0, 7.641, 0.98, 1, 0.51, 0.00, 2.50, 0.00, 0.23, 0.72, 0.76, 1.60, 0.00, 2.40, 2.00, 2.01, 0.00, 0.00, 0.00, 0.00, 2.09, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
231, 0, 7.674, 0.98, 1, 0.57, 0.00, 2.30, 0.00, 0.24, 0.71, 0.43, 2.22, 0.00, 1.87, 2.21, 1.84, 0.00, 0.00, 0.00, 0.61, 2.01, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
232, 0, 7.708, 0.98, 1, 0.52, 0.00, 2.10, 0.00, 0.19, 0.43, 0.50, 1.88, 0.00, 1.66, 1.11, 0.99, 0.00, 0.00, 0.00, 0.27, 1.97, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
233, 0, 7.741, 0.98, 1, 0.50, 0.00, 2.25, 0.00, 0.20, 0.46, 0.73, 1.61, 0.00, 0.90, 1.41, 1.24, 0.24, 0.00, 0.00, 0.08, 2.06, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
234, 0, 7.774, 0.98, 1, 0.45, 0.00, 2.27, 0.00, 0.30, 0.79, 0.73, 1.62, 0.00, 0.42, 0.82, 1.02, 1.38, 0.00, 0.00, 0.19, 2.21, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
235, 0, 7.808, 0.98, 1, 0.62, 0.00, 2.34, 0.00, 0.17, 0.46, 0.48, 1.54, 0.00, 0.27, 0.63, 0.93, 1.89, 0.00, 0.00, 0.00, 2.21, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
236, 0, 7.841, 0.98, 1, 0.63, 0.00, 2.37, 0.00, 0.13, 0.87, 0.67, 1.61, 0.00, 0.48, 0.83, 0.96, 1.93, 0.00, 0.00, 0.00, 2.28, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
237, 0, 7.875, 0.98, 1, 0.40, 0.00, 2.24, 0.00, 0.10, 0.80, 0.74, 1.49, 0.00, 0.58, 0.92, 1.23, 1.86, 0.00, 0.00, 0.00, 2.38, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
238, 0, 7.908, 0.98, 1, 0.37, 0.00, 2.08, 0.00, 0.07, 0.84, 0.69, 1.49, 0.00, 0.60, 0.96, 1.06, 1.65, 0.00, 0.00, 0.00, 2.39, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
239, 0, 7.941, 0.98, 1, 0.22, 0.00, 2.17, 0.00, 0.00, 0.43, 0.87, 1.93, 0.00, 0.60, 1.11, 1.13, 1.76, 0.00, 0.00, 0.00, 2.31, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
240, 0, 7.975, 0.98, 1, 0.00, 0.00, 2.19, 0.00, 0.00, 0.45, 1.01, 2.01, 0.00, 0.41, 1.04, 1.42, 2.13, 0.00, 0.00, 0.00, 2.11, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0
241, 0, 8.008, 0.98, 1, 0.00, 0.00, 2.43, 0.00, 0.02, 0.51, 1.06, 1.94, 0.00, 0.48, 0.72, 1.27, 1.51, 0.00, 0.00, 0.00, 1.98, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0
242, 0, 8.041, 0.98, 1, 0.00, 0.00, 2.62, 0.00, 0.00, 0.26, 1.04, 1.70, 0.00, 0.64, 0.79, 1.19, 1.44, 0.00, 0.00, 0.00, 1.92, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0
243, 0, 8.075, 0.98, 1, 0.00, 0.00, 2.57, 0.00, 0.00, 0.14, 0.97, 1.41, 0.00, 0.37, 0.57, 0.89, 1.83, 0.00, 0.00, 0.00, 1.64, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
244, 0, 8.108, 0.98, 1, 0.01, 0.00, 2.57, 0.00, 0.00, 0.00, 0.72, 1.34, 0.00, 0.24, 0.69, 0.97, 1.85, 0.00, 0.00, 0.00, 1.56, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1
245, 0, 8.141, 0.98, 1, 0.00, 0.00, 2.94, 0.00, 0.01, 0.00, 0.86, 1.71, 0.00, 0.32, 0.80, 1.36, 2.00, 0.00, 0.00, 0.15, 1.38, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1
246, 0, 8.175, 0.98, 1, 0.06, 0.00, 2.86, 0.00, 0.00, 0.00, 0.75, 1.53, 0.00, 0.62, 0.80, 1.34, 1.75, 0.00, 0.00, 0.00, 1.46, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1
247, 0, 8.208, 0.98, 1, 0.09, 0.00, 3.08, 0.00, 0.00, 0.00, 0.75, 1.43, 0.00, 0.38, 0.67, 1.34, 2.18, 0.00, 0.00, 0.00, 1.38, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
248, 0, 8.242, 0.98, 1, 0.27, 0.00, 3.09, 0.00, 0.00, 0.00, 0.78, 1.58, 0.00, 0.76, 0.76, 1.46, 1.99, 0.00, 0.00, 0.00, 1.40, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
249, 0, 8.275, 0.98, 1, 0.14, 0.00, 3.11, 0.00, 0.00, 0.00, 0.80, 1.55, 0.00, 0.35, 0.77, 1.43, 2.15, 0.00, 0.00, 0.00, 1.32, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1
250, 0, 8.308, 0.98, 1, 0.26, 0.00, 3.33, 0.00, 0.00, 0.00, 0.71, 1.69, 0.00, 0.35, 0.68, 1.31, 2.04, 0.00, 0.00, 0.00, 1.31, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1
251, 0, 8.342, 0.98, 1, 0.34, 0.00, 3.44, 0.00, 0.00, 0.00, 0.59, 1.65, 0.00, 0.30, 0.70, 1.52, 2.06, 0.00, 0.00, 0.04, 1.38, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1
252, 0, 8.375, 0.98, 1, 0.22, 0.00, 3.38, 0.00, 0.00, 0.00, 0.61, 1.62, 0.00, 0.33, 0.78, 1.68, 2.14, 0.00, 0.00, 0.07, 1.30, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1
253, 0, 8.408, 0.98, 1, 0.05, 0.00, 3.20, 0.00, 0.00, 0.00, 0.54, 1.57, 0.00, 0.23, 0.77, 2.02, 2.22, 0.00, 0.00, 0.00, 1.28, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1
254, 0, 8.442, 0.98, 1, 0.00, 0.00, 3.17, 0.00, 0.00, 0.00, 0.55, 1.52, 0.00, 0.16, 0.81, 1.93, 2.23, 0.00, 0.00, 0.23, 1.32, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
255, 0, 8.475, 0.98, 1, 0.18, 0.00, 3.03, 0.00, 0.00, 0.00, 0.54, 1.32, 0.00, 0.13, 0.72, 2.09, 2.20, 0.00, 0.00, 0.15, 1.28, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
256, 0, 8.509, 0.98, 1, 0.02, 0.00, 2.91, 0.00, 0.00, 0.00, 0.59, 1.35, 0.00, 0.00, 0.72, 1.91, 2.23, 0.00, 0.00, 0.27, 1.09, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
257, 0, 8.542, 0.98, 1, 0.33, 0.00, 3.11, 0.00, 0.00, 0.00, 0.60, 1.38, 0.00, 0.00, 0.66, 1.93, 2.31, 0.00, 0.00, 0.38, 1.13, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
258, 0, 8.575, 0.98, 1, 0.23, 0.00, 3.04, 0.00, 0.00, 0.00, 0.57, 1.34, 0.00, 0.00, 0.69, 2.03, 2.27, 0.00, 0.00, 0.39, 1.10, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
259, 0, 8.609, 0.98, 1, 0.28, 0.00, 3.00, 0.00, 0.00, 0.00, 0.55, 1.40, 0.00, 0.00, 0.43, 1.71, 2.07, 0.00, 0.00, 0.25, 1.19, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
260, 0, 8.642, 0.98, 1, 0.37, 0.00, 3.00, 0.00, 0.00, 0.00, 0.47, 1.41, 0.00, 0.00, 0.39, 1.58, 1.99, 0.00, 0.00, 0.16, 1.17, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
261, 0, 8.675, 0.98, 1, 0.38, 0.00, 3.03, 0.00, 0.00, 0.00, 0.48, 1.54, 0.00, 0.00, 0.45, 1.55, 2.05, 0.00, 0.00, 0.49, 1.07, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
262, 0, 8.709, 0.98, 1, 0.72, 0.00, 3.69, 0.00, 0.00, 0.00, 0.60, 1.92, 0.00, 0.00, 0.64, 1.52, 1.87, 0.00, 0.00, 0.00, 1.56, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1
263, 0, 8.742, 0.98, 1, 1.05, 0.00, 3.64, 0.00, 0.00, 0.00, 0.65, 2.03, 0.00, 0.28, 0.69, 1.57, 1.94, 0.00, 0.00, 0.00, 1.58, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0
