frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, FE1, FE2, FE3, FE4, FE5, FE6, FE7, FE8, FE9, FE10, FE11, FE12, FE13, FE14, FE15, FE16, FE17, FE18, FE19, FE20, FE21
53, 0, 1.735, 0.98, 1, 1.48, 0.70, 0.77, 0.15, 0.28, 1.87, 0.00, 0.75, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 2.76, 0.59, 0.41, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
54, 0, 1.768, 0.98, 1, 1.89, 1.04, 0.62, 0.41, 0.21, 1.86, 0.00, 0.59, 0.61, 0.00, 0.00, 0.00, 0.00, 0.00, 2.84, 0.67, 0.36, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
55, 0, 1.802, 0.98, 1, 2.19, 1.34, 0.82, 0.40, 0.22, 1.41, 0.00, 0.69, 0.75, 0.00, 0.00, 0.00, 0.00, 0.00, 2.81, 0.56, 0.44, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
56, 0, 1.835, 0.98, 1, 2.27, 1.50, 0.81, 0.35, 0.21, 1.39, 0.00, 0.60, 0.69, 0.00, 0.00, 0.00, 0.00, 0.00, 2.67, 0.67, 0.60, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
57, 0, 1.869, 0.98, 1, 2.02, 1.41, 0.60, 0.34, 0.14, 1.53, 0.00, 0.49, 0.71, 0.00, 0.00, 0.00, 0.00, 0.00, 2.68, 0.75, 0.60, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
58, 0, 1.902, 0.98, 1, 2.09, 1.37, 0.68, 0.38, 0.06, 1.65, 0.00, 0.61, 0.63, 0.00, 0.00, 0.00, 0.00, 0.00, 2.54, 1.00, 0.49, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
59, 0, 1.935, 0.98, 1, 1.96, 1.30, 0.80, 0.50, 0.00, 1.41, 0.00, 0.66, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 2.40, 0.79, 0.48, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
60, 0, 1.969, 0.98, 1, 1.59, 1.35, 0.46, 0.10, 0.03, 1.54, 0.00, 0.86, 0.74, 0.00, 0.00, 0.00, 0.00, 0.00, 2.29, 0.55, 0.51, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
61, 0, 2.002, 0.98, 1, 1.61, 1.49, 0.57, 0.12, 0.00, 1.45, 0.00, 0.85, 0.62, 0.00, 0.03, 0.00, 0.00, 0.00, 1.87, 1.04, 0.57, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
62, 0, 2.035, 0.98, 1, 1.51, 1.46, 0.34, 0.18, 0.00, 1.04, 0.00, 1.07, 0.54, 0.00, 0.38, 0.00, 0.00, 0.00, 1.50, 1.24, 0.60, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
63, 0, 2.069, 0.98, 1, 1.54, 1.47, 0.39, 0.11, 0.00, 1.12, 0.00, 1.35, 0.68, 0.00, 0.37, 0.00, 0.00, 0.00, 1.32, 1.79, 0.58, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
64, 0, 2.102, 0.98, 1, 1.25, 1.13, 0.44, 0.00, 0.04, 1.38, 0.00, 1.54, 0.70, 0.00, 0.57, 0.03, 0.00, 0.00, 1.12, 1.36, 0.38, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
65, 0, 2.135, 0.98, 1, 1.03, 0.96, 0.07, 0.25, 0.00, 1.22, 0.00, 1.38, 0.64, 0.00, 0.66, 0.50, 0.00, 0.00, 0.62, 1.13, 0.18, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1
66, 0, 2.169, 0.98, 1, 0.99, 0.73, 0.00, 0.01, 0.00, 1.40, 0.00, 1.60, 0.64, 0.00, 0.77, 1.09, 0.00, 0.00, 0.02, 1.33, 0.07, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1
67, 0, 2.202, 0.98, 1, 0.96, 0.41, 0.00, 0.18, 0.00, 1.33, 0.00, 1.40, 0.70, 0.00, 0.72, 1.20, 0.00, 0.00, 0.00, 1.10, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1
68, 0, 2.236, 0.98, 1, 0.81, 0.07, 0.00, 0.41, 0.00, 1.35, 0.00, 1.35, 0.73, 0.00, 1.05, 0.96, 0.00, 0.09, 0.00, 1.03, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1
69, 0, 2.269, 0.93, 1, 1.17, 0.36, 0.00, 0.02, 0.00, 1.23, 0.00, 1.16, 0.87, 0.00, 0.88, 0.70, 0.00, 0.12, 0.00, 0.82, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1
70, 0, 2.302, 0.93, 1, 1.32, 0.71, 0.00, 0.00, 0.00, 1.57, 0.00, 0.80, 0.80, 0.00, 0.30, 0.46, 0.00, 0.00, 0.80, 1.09, 0.11, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
71, 0, 2.336, 0.93, 1, 1.46, 1.01, 0.00, 0.00, 0.00, 1.41, 0.00, 0.80, 0.55, 0.00, 0.31, 0.66, 0.00, 0.00, 1.36, 1.88, 0.07, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
72, 0, 2.369, 0.88, 1, 1.49, 1.06, 0.00, 0.00, 0.00, 1.01, 0.00, 0.40, 0.12, 0.00, 0.74, 1.15, 0.00, 0.00, 0.48, 0.87, 0.15, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
73, 0, 2.402, 0.88, 1, 1.32, 0.64, 0.00, 0.00, 0.00, 0.88, 0.00, 0.20, 0.13, 0.00, 0.80, 1.08, 0.00, 0.00, 0.23, 0.36, 0.28, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
74, 0, 2.436, 0.88, 1, 1.29, 0.47, 0.00, 0.00, 0.00, 0.91, 0.00, 0.30, 0.00, 0.00, 1.09, 0.98, 0.00, 0.00, 0.08, 0.97, 0.06, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
75, 0, 2.469, 0.98, 1, 1.23, 0.40, 0.00, 0.00, 0.00, 1.17, 0.00, 0.48, 0.00, 0.00, 1.16, 1.20, 0.00, 0.00, 0.00, 1.01, 0.05, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
76, 0, 2.503, 0.93, 1, 1.21, 0.39, 0.00, 0.00, 0.00, 1.24, 0.00, 0.71, 0.00, 0.00, 1.20, 1.27, 0.00, 0.00, 0.00, 0.88, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
77, 0, 2.536, 0.93, 1, 1.30, 1.08, 0.00, 0.00, 0.00, 1.11, 0.00, 1.07, 0.00, 0.00, 1.03, 1.33, 0.00, 0.00, 0.32, 0.88, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
78, 0, 2.569, 0.93, 1, 1.36, 1.00, 0.00, 0.00, 0.01, 1.30, 0.00, 1.23, 0.74, 0.00, 0.74, 1.49, 0.00, 0.00, 0.91, 1.30, 0.00, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
79, 0, 2.603, 0.98, 1, 1.41, 0.94, 0.00, 0.00, 0.04, 1.56, 0.00, 1.25, 1.03, 0.00, 0.69, 1.75, 0.00, 0.06, 0.78, 1.00, 0.00, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
80, 0, 2.636, 0.98, 1, 1.13, 0.91, 0.00, 0.00, 0.00, 1.39, 0.00, 1.23, 1.11, 0.00, 0.87, 1.94, 0.00, 0.00, 0.77, 0.81, 0.01, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1
81, 0, 2.669, 0.98, 1, 1.12, 0.70, 0.00, 0.00, 0.00, 1.48, 0.00, 1.22, 1.04, 0.00, 0.69, 1.88, 0.00, 0.09, 0.70, 1.08, 0.00, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1
82, 0, 2.703, 0.98, 1, 1.42, 0.61, 0.00, 0.00, 0.00, 1.80, 0.00, 1.26, 1.09, 0.00, 0.65, 1.84, 0.00, 0.00, 0.67, 0.76, 0.00, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
83, 0, 2.736, 0.98, 1, 1.35, 0.81, 0.00, 0.00, 0.00, 1.71, 0.00, 1.14, 1.13, 0.00, 0.46, 1.36, 0.00, 0.00, 0.85, 1.38, 0.41, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
84, 0, 2.769, 0.98, 1, 1.47, 1.05, 0.00, 0.00, 0.00, 1.49, 0.00, 1.08, 1.11, 0.00, 0.33, 1.40, 0.00, 0.00, 0.89, 1.33, 0.86, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
85, 0, 2.803, 0.98, 1, 1.43, 1.10, 0.00, 0.00, 0.00, 1.17, 0.00, 1.14, 1.24, 0.11, 0.44, 1.50, 0.00, 0.00, 0.92, 0.99, 0.90, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
86, 0, 2.836, 0.98, 1, 1.60, 1.07, 0.00, 0.00, 0.00, 1.28, 0.00, 1.19, 1.07, 0.00, 0.62, 2.08, 0.00, 0.08, 0.66, 0.70, 0.83, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1
87, 0, 2.870, 0.88, 1, 1.23, 0.79, 0.00, 0.00, 0.00, 1.09, 0.00, 1.17, 0.95, 0.00, 0.94, 1.82, 0.00, 0.00, 0.91, 1.27, 0.72, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
88, 0, 2.903, 0.98, 1, 1.42, 0.73, 0.00, 0.00, 0.00, 0.70, 0.00, 1.27, 0.99, 0.32, 1.11, 1.46, 0.00, 0.00, 1.41, 2.16, 0.55, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
89, 0, 2.936, 0.98, 1, 1.26, 0.41, 0.00, 0.00, 0.00, 0.73, 0.00, 1.45, 1.13, 0.29, 1.02, 2.30, 0.00, 0.00, 1.12, 2.34, 0.47, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
90, 0, 2.970, 0.88, 1, 1.15, 0.43, 0.00, 0.00, 0.00, 0.63, 0.00, 1.27, 1.00, 0.55, 0.95, 2.97, 0.00, 0.00, 0.86, 1.93, 0.29, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
91, 0, 3.003, 0.88, 1, 1.14, 0.38, 0.00, 0.00, 0.00, 0.15, 0.00, 0.93, 0.58, 0.00, 0.55, 2.91, 0.00, 0.00, 0.65, 1.37, 0.23, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1
92, 0, 3.036, 0.88, 1, 0.77, 0.28, 0.00, 0.00, 0.00, 0.14, 0.00, 1.14, 0.46, 0.00, 0.38, 3.09, 0.00, 0.00, 0.52, 1.78, 0.14, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1
93, 0, 3.070, 0.88, 1, 1.02, 0.47, 0.00, 0.00, 0.00, 0.45, 0.00, 1.23, 0.32, 0.00, 0.59, 2.86, 0.02, 0.00, 0.48, 1.57, 0.15, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1
94, 0, 3.103, 0.88, 1, 1.16, 0.61, 0.00, 0.00, 0.00, 0.52, 0.00, 1.08, 0.34, 0.05, 0.51, 2.56, 0.00, 0.00, 0.44, 1.87, 0.12, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1
95, 0, 3.136, 0.88, 1, 0.94, 0.69, 0.00, 0.00, 0.00, 0.44, 0.00, 0.64, 0.04, 0.22, 0.46, 2.26, 0.00, 0.00, 0.36, 2.11, 0.13, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1
96, 0, 3.170, 0.88, 1, 1.01, 0.70, 0.00, 0.66, 0.00, 0.48, 0.00, 0.59, 0.00, 0.00, 0.83, 1.77, 0.00, 0.00, 0.13, 2.79, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1
97, 0, 3.203, 0.88, 1, 1.29, 0.69, 0.20, 0.64, 0.00, 0.84, 0.00, 0.36, 0.00, 0.00, 1.09, 1.55, 0.00, 0.00, 0.03, 2.56, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1
98, 0, 3.237, 0.98, 1, 1.27, 0.49, 0.25, 0.76, 0.00, 0.47, 0.00, 0.49, 0.00, 0.00, 1.15, 1.00, 0.00, 0.00, 0.27, 2.45, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1
99, 0, 3.270, 0.98, 1, 1.02, 0.36, 0.51, 0.66, 0.00, 0.88, 0.00, 0.92, 0.00, 0.00, 0.53, 0.94, 0.00, 0.00, 1.03, 2.16, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1
100, 0, 3.303, 0.98, 1, 1.25, 0.23, 0.61, 0.83, 0.00, 0.86, 0.00, 1.33, 0.00, 0.00, 0.65, 1.05, 0.00, 0.00, 1.44, 1.67, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0
101, 0, 3.337, 0.98, 1, 1.23, 0.18, 0.60, 1.05, 0.00, 1.04, 0.00, 1.47, 0.00, 0.00, 0.68, 0.94, 0.00, 0.00, 1.91, 1.91, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
102, 0, 3.370, 0.88, 1, 1.44, 0.48, 0.46, 0.93, 0.00, 1.00, 0.00, 1.43, 0.00, 0.00, 0.66, 0.65, 0.00, 0.00, 2.05, 1.11, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
103, 0, 3.403, 0.88, 1, 1.46, 0.75, 0.30, 0.83, 0.00, 0.37, 0.00, 1.30, 0.00, 0.00, 0.91, 1.15, 0.00, 0.00, 2.11, 1.19, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
104, 0, 3.437, 0.88, 1, 1.53, 0.58, 0.47, 0.95, 0.00, 0.38, 0.00, 1.22, 0.00, 0.00, 0.80, 1.09, 0.00, 0.00, 1.94, 1.11, 0.12, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
105, 0, 3.470, 0.98, 1, 1.33, 0.16, 0.48, 1.22, 0.00, 0.20, 0.00, 1.24, 0.13, 0.00, 0.70, 1.35, 0.00, 0.00, 1.73, 1.72, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
