frame,FE01,FE02,FE03,FE04,FE05,FE06
193,2.336,0.20500000000000002,0.74,0.258,0,0.25666666666666665
194,2.2840000000000003,0.21700000000000003,0.8320000000000001,0.402,0,0.26666666666666666
195,2.279,0.17800000000000002,0.7390000000000001,0.24899999999999997,0,0.30333333333333334
196,2.3810000000000002,0.184,0.796,0.075,0,0.26
197,2.4370000000000003,0.188,0.764,0.22799999999999998,0,0.2333333333333333
198,2.39,0.189,0.8680000000000001,0.276,0,0.24333333333333332
199,2.3360000000000003,0.20500000000000002,0.706,0.213,0,0.16333333333333333
200,2.34,0.16,0.73,0.183,0,0.20666666666666667
201,2.412,0.17300000000000004,0.6240000000000001,0.222,0,0.29
202,2.352,0.16300000000000003,0.675,0.165,0,0.25
203,2.452,0.2,0.7810000000000001,0.195,0,0.19666666666666666
204,2.4650000000000003,0.19200000000000003,0.779,0.252,0,0.23666666666666666
205,2.361,0.16799999999999998,0.78,0.207,0,0.26333333333333336
206,2.396,0.19500000000000003,0.7040000000000001,0.183,0,0.25333333333333335
207,2.377,0.16600000000000004,0.677,0.243,0,0.3
208,2.483,0.197,0.6720000000000002,0.324,0,0.31666666666666665
209,2.308,0.18300000000000002,0.665,0.357,0,0.26333333333333336
210,2.3840000000000003,0.20500000000000002,0.6900000000000001,0.201,0,0.27999999999999997
211,2.466,0.194,0.7290000000000001,0.255,0,0.23666666666666666
212,2.366,0.21100000000000002,0.673,0.222,0,0.19333333333333333
213,2.372,0.21300000000000002,0.7630000000000001,0.195,0,0.21666666666666667
214,0.43599999999999994,0.5359999999999999,0.532,0.7570000000000001,0,0.0
215,0.20400000000000001,0.48,0.4640000000000001,0.7050000000000001,0,0.16
216,0.201,0.45599999999999996,0.45200000000000007,0.7610000000000001,0,0.13
217,0.192,0.5790000000000001,0.5110000000000001,0.8260000000000001,0,0.21333333333333335
218,0.201,0.549,0.5830000000000001,0.7820000000000001,0,0.14666666666666667
219,0.192,0.501,0.503,0.668,0,0.09333333333333334
220,0.174,0.5700000000000001,0.454,0.7410000000000001,0,0.21333333333333335
221,0.189,0.6,0.561,0.852,0,0.22666666666666666
